01:32:59.264114 [queue=0] packet #1, 127.0.0.1:55974 -> 127.0.0.1:8080, sz=58 is delivered
01:32:59.264914 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=0 is delayed for 6.3ms
01:32:59.266475 [queue=2] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 4.7ms
01:32:59.271828 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:32:59.271828 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=0 is delivered
01:32:59.272828 [queue=1] packet #1, 127.0.0.1:55974 -> 127.0.0.1:8080, sz=0 is delayed for 2.4ms
01:32:59.276830 [queue=0] packet #1, 127.0.0.1:55974 -> 127.0.0.1:8080, sz=0 is delivered
01:33:01.270765 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 5.3ms
01:33:01.278767 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:03.273435 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 2.1ms
01:33:03.276434 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:05.286611 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 9.9ms
01:33:05.296607 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:07.288807 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 500µs
01:33:07.289805 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:09.290604 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 3.8ms
01:33:09.294601 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:11.295099 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 5.5ms
01:33:11.302099 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:13.300852 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 1ms
01:33:13.303852 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:15.312450 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 5.6ms
01:33:15.318447 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:17.317482 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 2.8ms
01:33:17.321482 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:19.326919 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 200µs
01:33:19.327916 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:21.335405 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 4.6ms
01:33:21.340402 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:23.336925 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 7.6ms
01:33:23.344919 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:25.344997 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 1.8ms
01:33:25.346996 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:27.352092 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 9.4ms
01:33:27.362091 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:29.362218 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 6.3ms
01:33:29.369216 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:31.375672 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 2ms
01:33:31.378669 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:33.387110 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 5.3ms
01:33:33.393108 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:35.398755 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delayed for 3.3ms
01:33:35.402754 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55974, sz=113 is delivered
01:33:35.809221 [queue=1] packet #0, 127.0.0.1:55366 -> 127.0.0.1:8080, sz=0 is delayed for 5.9ms
01:33:35.816220 [queue=0] packet #0, 127.0.0.1:55366 -> 127.0.0.1:8080, sz=0 is delivered
01:33:35.817220 [queue=1] packet #0, 127.0.0.1:8080 -> 127.0.0.1:55366, sz=0 is delayed for 4.3ms
01:33:35.823220 [queue=0] packet #0, 127.0.0.1:8080 -> 127.0.0.1:55366, sz=0 is delivered
01:33:35.825222 [queue=1] packet #1, 127.0.0.1:55366 -> 127.0.0.1:8080, sz=58 is delayed for 200µs
01:33:35.827221 [queue=0] packet #1, 127.0.0.1:55366 -> 127.0.0.1:8080, sz=58 is delivered
01:33:35.828221 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55366, sz=0 is delayed for 3.6ms
01:33:35.831225 [queue=2] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55366, sz=113 is delayed for 700µs
01:33:35.832222 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55366, sz=0 is delivered
01:33:35.833222 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55366, sz=113 is delivered
01:33:35.835221 [queue=1] packet #1, 127.0.0.1:55366 -> 127.0.0.1:8080, sz=0 is delayed for 300µs
01:33:35.842222 [queue=0] packet #1, 127.0.0.1:55366 -> 127.0.0.1:8080, sz=0 is delivered
01:34:16.338181 config: drop-rate=0.00, max-delay=10ms, seed=1
01:34:16.341182 router is listening at :3000
01:34:25.027383 [queue=1] packet #0, 127.0.0.1:55367 -> 127.0.0.1:8080, sz=0 is delayed for 8.7ms
01:34:25.037382 [queue=0] packet #0, 127.0.0.1:55367 -> 127.0.0.1:8080, sz=0 is delivered
01:34:25.043381 [queue=1] packet #0, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=0 is delayed for 5.9ms
01:34:25.049383 [queue=0] packet #0, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=0 is delivered
01:34:25.050383 [queue=1] packet #1, 127.0.0.1:55367 -> 127.0.0.1:8080, sz=58 is delayed for 1.8ms
01:34:25.053382 [queue=0] packet #1, 127.0.0.1:55367 -> 127.0.0.1:8080, sz=58 is delivered
01:34:25.053382 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=0 is delayed for 4ms
01:34:25.055381 [queue=2] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=113 is delayed for 0s
01:34:25.055381 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=113 is delivered
01:34:25.056384 [queue=2] packet #1, 127.0.0.1:55367 -> 127.0.0.1:8080, sz=0 is delayed for 1.1ms
01:34:25.057385 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=0 is delivered
01:34:25.059383 [queue=0] packet #1, 127.0.0.1:55367 -> 127.0.0.1:8080, sz=0 is delivered
01:34:27.063538 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=113 is delayed for 8.9ms
01:34:27.072536 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=113 is delivered
01:34:29.064543 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=113 is delayed for 7.4ms
01:34:29.072543 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=113 is delivered
01:34:31.068873 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=113 is delayed for 4.5ms
01:34:31.074880 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=113 is delivered
01:34:33.072094 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=113 is delayed for 600µs
01:34:33.074090 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=113 is delivered
01:34:35.081888 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=113 is delayed for 6.6ms
01:34:35.088889 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=113 is delivered
01:34:37.093889 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=113 is delayed for 5.8ms
01:34:37.099888 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:55367, sz=113 is delivered
01:37:09.824029 config: drop-rate=0.00, max-delay=10ms, seed=1
01:37:09.826029 router is listening at :3000
01:37:17.912851 [queue=1] packet #0, 127.0.0.1:50129 -> 127.0.0.1:8080, sz=0 is delayed for 8.7ms
01:37:17.921901 [queue=0] packet #0, 127.0.0.1:50129 -> 127.0.0.1:8080, sz=0 is delivered
01:37:17.927902 [queue=1] packet #0, 127.0.0.1:8080 -> 127.0.0.1:50129, sz=0 is delayed for 5.9ms
01:37:17.933903 [queue=0] packet #0, 127.0.0.1:8080 -> 127.0.0.1:50129, sz=0 is delivered
01:37:17.934903 [queue=1] packet #1, 127.0.0.1:50129 -> 127.0.0.1:8080, sz=58 is delayed for 1.8ms
01:37:17.936902 [queue=0] packet #1, 127.0.0.1:50129 -> 127.0.0.1:8080, sz=58 is delivered
01:37:17.936902 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:50129, sz=0 is delayed for 4ms
01:37:17.938902 [queue=2] packet #1, 127.0.0.1:8080 -> 127.0.0.1:50129, sz=113 is delayed for 0s
01:37:17.938902 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:50129, sz=113 is delivered
01:37:17.938902 [queue=2] packet #1, 127.0.0.1:50129 -> 127.0.0.1:8080, sz=0 is delayed for 1.1ms
01:37:17.940903 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:50129, sz=0 is delivered
01:37:17.940903 [queue=0] packet #1, 127.0.0.1:50129 -> 127.0.0.1:8080, sz=0 is delivered
01:38:20.069657 [queue=1] packet #0, 127.0.0.1:52013 -> 127.0.0.1:8080, sz=0 is delayed for 8.9ms
01:38:20.079661 [queue=0] packet #0, 127.0.0.1:52013 -> 127.0.0.1:8080, sz=0 is delivered
01:38:20.080658 [queue=1] packet #0, 127.0.0.1:8080 -> 127.0.0.1:52013, sz=0 is delayed for 7.4ms
01:38:20.088659 [queue=0] packet #0, 127.0.0.1:8080 -> 127.0.0.1:52013, sz=0 is delivered
01:38:20.090658 [queue=1] packet #1, 127.0.0.1:52013 -> 127.0.0.1:8080, sz=58 is delayed for 4.5ms
01:38:20.095658 [queue=0] packet #1, 127.0.0.1:52013 -> 127.0.0.1:8080, sz=58 is delivered
01:38:20.096657 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:52013, sz=0 is delayed for 600µs
01:38:20.097659 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:52013, sz=0 is delivered
01:38:20.098659 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:52013, sz=113 is delayed for 6.6ms
01:38:20.106659 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:52013, sz=113 is delivered
01:38:20.107659 [queue=1] packet #1, 127.0.0.1:52013 -> 127.0.0.1:8080, sz=0 is delayed for 5.8ms
01:38:20.115657 [queue=0] packet #1, 127.0.0.1:52013 -> 127.0.0.1:8080, sz=0 is delivered
01:38:57.528761 [queue=1] packet #0, 127.0.0.1:52015 -> 127.0.0.1:8080, sz=0 is delayed for 4.7ms
01:38:57.533762 [queue=0] packet #0, 127.0.0.1:52015 -> 127.0.0.1:8080, sz=0 is delivered
01:38:57.534763 [queue=1] packet #0, 127.0.0.1:8080 -> 127.0.0.1:52015, sz=0 is delayed for 8.8ms
01:38:57.543760 [queue=0] packet #0, 127.0.0.1:8080 -> 127.0.0.1:52015, sz=0 is delivered
01:38:57.545764 [queue=1] packet #1, 127.0.0.1:52015 -> 127.0.0.1:8080, sz=58 is delayed for 1.5ms
01:38:57.547761 [queue=0] packet #1, 127.0.0.1:52015 -> 127.0.0.1:8080, sz=58 is delivered
01:38:57.548764 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:52015, sz=0 is delayed for 800µs
01:38:57.549764 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:52015, sz=0 is delivered
01:38:57.551763 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:52015, sz=113 is delayed for 3.1ms
01:38:57.555771 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:52015, sz=113 is delivered
01:38:57.556764 [queue=1] packet #1, 127.0.0.1:52015 -> 127.0.0.1:8080, sz=0 is delayed for 5.6ms
01:38:57.562759 [queue=0] packet #1, 127.0.0.1:52015 -> 127.0.0.1:8080, sz=0 is delivered
01:39:21.114288 [queue=1] packet #0, 127.0.0.1:60180 -> 127.0.0.1:8080, sz=0 is delayed for 3.1ms
01:39:21.118287 [queue=0] packet #0, 127.0.0.1:60180 -> 127.0.0.1:8080, sz=0 is delivered
01:39:21.119289 [queue=1] packet #0, 127.0.0.1:8080 -> 127.0.0.1:60180, sz=0 is delayed for 2.6ms
01:39:21.122288 [queue=0] packet #0, 127.0.0.1:8080 -> 127.0.0.1:60180, sz=0 is delivered
01:39:21.123288 [queue=1] packet #1, 127.0.0.1:60180 -> 127.0.0.1:8080, sz=58 is delayed for 9ms
01:39:21.132289 [queue=0] packet #1, 127.0.0.1:60180 -> 127.0.0.1:8080, sz=58 is delivered
01:39:21.132289 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60180, sz=0 is delayed for 6.3ms
01:39:21.135289 [queue=2] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60180, sz=113 is delayed for 4.7ms
01:39:21.140287 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60180, sz=0 is delivered
01:39:21.140287 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60180, sz=113 is delivered
01:39:21.141290 [queue=1] packet #1, 127.0.0.1:60180 -> 127.0.0.1:8080, sz=0 is delayed for 2.4ms
01:39:21.145288 [queue=0] packet #1, 127.0.0.1:60180 -> 127.0.0.1:8080, sz=0 is delivered
01:39:57.750220 [queue=1] packet #0, 127.0.0.1:60181 -> 127.0.0.1:8080, sz=0 is delayed for 5.3ms
01:39:57.756221 [queue=0] packet #0, 127.0.0.1:60181 -> 127.0.0.1:8080, sz=0 is delivered
01:39:57.757221 [queue=1] packet #0, 127.0.0.1:8080 -> 127.0.0.1:60181, sz=0 is delayed for 2.1ms
01:39:57.760219 [queue=0] packet #0, 127.0.0.1:8080 -> 127.0.0.1:60181, sz=0 is delivered
01:39:57.762221 [queue=1] packet #1, 127.0.0.1:60181 -> 127.0.0.1:8080, sz=58 is delayed for 9.9ms
01:39:57.772220 [queue=0] packet #1, 127.0.0.1:60181 -> 127.0.0.1:8080, sz=58 is delivered
01:39:57.772220 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60181, sz=0 is delayed for 500µs
01:39:57.773221 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60181, sz=0 is delivered
01:39:57.774221 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60181, sz=113 is delayed for 3.8ms
01:39:57.779222 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60181, sz=113 is delivered
01:39:57.780220 [queue=1] packet #1, 127.0.0.1:60181 -> 127.0.0.1:8080, sz=0 is delayed for 5.5ms
01:39:57.786220 [queue=0] packet #1, 127.0.0.1:60181 -> 127.0.0.1:8080, sz=0 is delivered
01:40:10.545755 [queue=1] packet #0, 127.0.0.1:60182 -> 127.0.0.1:8080, sz=0 is delayed for 1ms
01:40:10.546757 [queue=0] packet #0, 127.0.0.1:60182 -> 127.0.0.1:8080, sz=0 is delivered
01:40:10.547757 [queue=1] packet #0, 127.0.0.1:8080 -> 127.0.0.1:60182, sz=0 is delayed for 5.6ms
01:40:10.553757 [queue=0] packet #0, 127.0.0.1:8080 -> 127.0.0.1:60182, sz=0 is delivered
01:40:10.554764 [queue=1] packet #1, 127.0.0.1:60182 -> 127.0.0.1:8080, sz=58 is delayed for 2.8ms
01:40:10.558754 [queue=0] packet #1, 127.0.0.1:60182 -> 127.0.0.1:8080, sz=58 is delivered
01:40:10.558754 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60182, sz=0 is delayed for 200µs
01:40:10.560758 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60182, sz=0 is delivered
01:40:10.563757 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60182, sz=113 is delayed for 4.6ms
01:40:10.568755 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60182, sz=113 is delivered
01:40:10.569758 [queue=1] packet #1, 127.0.0.1:60182 -> 127.0.0.1:8080, sz=0 is delayed for 7.6ms
01:40:10.577759 [queue=0] packet #1, 127.0.0.1:60182 -> 127.0.0.1:8080, sz=0 is delivered
01:40:19.858903 config: drop-rate=0.00, max-delay=10ms, seed=1
01:40:19.860906 router is listening at :3000
01:40:28.357219 [queue=1] packet #0, 127.0.0.1:60183 -> 127.0.0.1:8080, sz=0 is delayed for 8.7ms
01:40:28.366228 [queue=0] packet #0, 127.0.0.1:60183 -> 127.0.0.1:8080, sz=0 is delivered
01:40:28.373227 [queue=1] packet #0, 127.0.0.1:8080 -> 127.0.0.1:60183, sz=0 is delayed for 5.9ms
01:40:28.379228 [queue=0] packet #0, 127.0.0.1:8080 -> 127.0.0.1:60183, sz=0 is delivered
01:40:28.380227 [queue=1] packet #1, 127.0.0.1:60183 -> 127.0.0.1:8080, sz=58 is delayed for 1.8ms
01:40:28.382229 [queue=0] packet #1, 127.0.0.1:60183 -> 127.0.0.1:8080, sz=58 is delivered
01:40:28.382229 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60183, sz=0 is delayed for 4ms
01:40:28.385227 [queue=2] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60183, sz=113 is delayed for 0s
01:40:28.385227 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60183, sz=113 is delivered
01:40:28.386229 [queue=2] packet #1, 127.0.0.1:60183 -> 127.0.0.1:8080, sz=0 is delayed for 1.1ms
01:40:28.387228 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:60183, sz=0 is delivered
01:40:28.388229 [queue=0] packet #1, 127.0.0.1:60183 -> 127.0.0.1:8080, sz=0 is delivered
01:41:20.042431 [queue=1] packet #0, 127.0.0.1:62022 -> 127.0.0.1:8080, sz=0 is delayed for 8.9ms
01:41:20.052435 [queue=0] packet #0, 127.0.0.1:62022 -> 127.0.0.1:8080, sz=0 is delivered
01:41:20.059430 [queue=1] packet #0, 127.0.0.1:8080 -> 127.0.0.1:62022, sz=0 is delayed for 7.4ms
01:41:20.068430 [queue=0] packet #0, 127.0.0.1:8080 -> 127.0.0.1:62022, sz=0 is delivered
01:41:20.070433 [queue=1] packet #1, 127.0.0.1:62022 -> 127.0.0.1:8080, sz=58 is delayed for 4.5ms
01:41:20.075430 [queue=0] packet #1, 127.0.0.1:62022 -> 127.0.0.1:8080, sz=58 is delivered
01:41:20.075430 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:62022, sz=0 is delayed for 600µs
01:41:20.077485 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:62022, sz=0 is delivered
01:41:20.078433 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:62022, sz=113 is delayed for 6.6ms
01:41:20.086430 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:62022, sz=113 is delivered
01:41:20.087431 [queue=1] packet #1, 127.0.0.1:62022 -> 127.0.0.1:8080, sz=0 is delayed for 5.8ms
01:41:20.093433 [queue=0] packet #1, 127.0.0.1:62022 -> 127.0.0.1:8080, sz=0 is delivered
01:42:04.774251 [queue=1] packet #0, 127.0.0.1:62023 -> 127.0.0.1:8080, sz=0 is delayed for 4.7ms
01:42:04.780250 [queue=0] packet #0, 127.0.0.1:62023 -> 127.0.0.1:8080, sz=0 is delivered
01:42:04.782251 [queue=1] packet #0, 127.0.0.1:8080 -> 127.0.0.1:62023, sz=0 is delayed for 8.8ms
01:42:04.791251 [queue=0] packet #0, 127.0.0.1:8080 -> 127.0.0.1:62023, sz=0 is delivered
01:42:04.793251 [queue=1] packet #1, 127.0.0.1:62023 -> 127.0.0.1:8080, sz=58 is delayed for 1.5ms
01:42:04.795252 [queue=0] packet #1, 127.0.0.1:62023 -> 127.0.0.1:8080, sz=58 is delivered
01:42:04.795252 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:62023, sz=0 is delayed for 800µs
01:42:04.797252 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:62023, sz=0 is delivered
01:42:04.799253 [queue=1] packet #1, 127.0.0.1:8080 -> 127.0.0.1:62023, sz=113 is delayed for 3.1ms
01:42:04.803249 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:62023, sz=113 is delivered
01:42:04.804251 [queue=1] packet #1, 127.0.0.1:62023 -> 127.0.0.1:8080, sz=0 is delayed for 5.6ms
01:42:04.810250 [queue=0] packet #1, 127.0.0.1:62023 -> 127.0.0.1:8080, sz=0 is delivered
01:42:48.130074 config: drop-rate=0.80, max-delay=10ms, seed=1
01:42:48.133075 router is listening at :3000
01:42:57.665783 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:42:59.674795 [queue=1] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is delayed for 4.7ms
01:42:59.679792 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is delivered
01:42:59.684792 [queue=0] packet #0, 127.0.0.1:8080 -> 127.0.0.1:64451, sz=0 is dropped
01:43:01.690252 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:43:03.701304 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:43:05.711803 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:43:07.717068 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:43:09.723755 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:43:11.730362 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:43:13.734150 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:43:15.739076 [queue=1] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is delayed for 6.2ms
01:43:15.746074 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is delivered
01:43:15.746074 [queue=0] packet #0, 127.0.0.1:8080 -> 127.0.0.1:64451, sz=0 is dropped
01:43:17.751367 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:43:19.761788 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:43:21.765113 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:43:23.773729 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:43:25.785238 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:43:27.797295 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:43:29.798365 [queue=0] packet #0, 127.0.0.1:64451 -> 127.0.0.1:8080, sz=0 is dropped
01:43:46.591495 config: drop-rate=0.50, max-delay=10ms, seed=1
01:43:46.593496 router is listening at :3000
01:44:02.486492 [queue=1] packet #0, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=0 is delayed for 8.7ms
01:44:02.495490 [queue=0] packet #0, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=0 is delivered
01:44:02.501489 [queue=1] packet #0, 127.0.0.1:8080 -> 127.0.0.1:51705, sz=0 is delayed for 5.9ms
01:44:02.507493 [queue=0] packet #0, 127.0.0.1:8080 -> 127.0.0.1:51705, sz=0 is delivered
01:44:02.508492 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is dropped
01:44:04.517316 [queue=1] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is delayed for 2.5ms
01:44:04.520314 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is delivered
01:44:04.520314 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51705, sz=0 is dropped
01:44:04.523318 [queue=0] packet #1, 127.0.0.1:8080 -> 127.0.0.1:51705, sz=113 is dropped
01:44:06.528506 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is dropped
01:44:08.540329 [queue=1] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is delayed for 1.1ms
01:44:08.542328 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is delivered
01:44:10.556076 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is dropped
01:44:12.562545 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is dropped
01:44:14.572112 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is dropped
01:44:16.573479 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is dropped
01:44:18.578587 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is dropped
01:44:20.594543 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is dropped
01:44:22.603916 [queue=1] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is delayed for 600µs
01:44:22.605915 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is delivered
01:44:24.605376 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is dropped
01:44:26.612059 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is dropped
01:44:28.623398 [queue=1] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is delayed for 5.8ms
01:44:28.629395 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is delivered
01:44:30.631448 [queue=0] packet #1, 127.0.0.1:51705 -> 127.0.0.1:8080, sz=58 is dropped
